PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Age_group,Expenditure,No_spending,Group,Group_size,Solo,Cabin_deck,Cabin_number,Cabin_side,Surname,Family_size
3890_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3890,1,1,G,634.0,S,Weissey,7.0
3894_01,Earth,False,PSO J318.5-22,18.0,False,0.0,525.0,0.0,0.0,84.0,True,Age_18-25,609.0,0,3894,1,1,F,735.0,S,Vinozarks,9.0
3895_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,3895,3,0,E,233.0,P,Anpie,6.0
3895_02,Mars,False,TRAPPIST-1e,27.0,False,847.0,,4.0,0.0,1.0,False,Age_26-30,852.0,0,3895,3,0,E,233.0,P,Anpie,6.0
3895_03,Mars,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3895,3,0,E,233.0,P,Anpie,6.0
3896_01,,,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,True,Age_18-25,6628.0,0,3896,1,1,C,140.0,S,Preeldy,12.0
3897_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,3897,1,1,G,635.0,P,Peckers,4.0
3898_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,3898,1,1,G,636.0,S,Vinston,6.0
3899_01,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3899,1,1,E,234.0,P,Ingwhed,5.0
3903_01,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3903,6,0,G,636.0,P,Doughan,6.0
3903_02,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3903,6,0,G,636.0,P,Booness,7.0
3903_03,Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,,0.0,True,Age_0-12,0.0,1,3903,6,0,G,636.0,P,,
3903_04,Earth,False,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3903,6,0,G,636.0,P,Emenez,15.0
3903_05,Earth,False,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,False,Age_51+,970.0,0,3903,6,0,F,804.0,P,Doughan,6.0
3903_06,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3903,6,0,G,636.0,P,Doughan,6.0
3904_01,Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,False,Age_51+,909.0,0,3904,1,1,G,637.0,S,Charpelaney,8.0
3907_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3907,1,1,G,639.0,S,Richan,9.0
3909_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3909,1,1,C,141.0,S,Scoudelle,8.0
3911_01,,False,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,False,Age_31-50,1064.0,0,3911,3,0,F,736.0,S,Petermandez,3.0
3911_02,Earth,False,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,True,Age_18-25,1619.0,0,3911,3,0,E,260.0,S,Pentss,9.0
3911_03,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3911,3,0,G,640.0,S,,
3912_01,Earth,False,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,True,Age_13-17,902.0,0,3912,1,1,F,737.0,S,Cartiz,9.0
3913_01,Earth,False,,23.0,False,0.0,93.0,1.0,0.0,542.0,False,Age_18-25,636.0,0,3913,2,0,F,738.0,S,Waterson,7.0
3913_02,Earth,False,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,False,Age_26-30,599.0,0,3913,2,0,F,738.0,S,Waterson,7.0
3915_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3915,1,1,G,641.0,S,Mayods,15.0
3916_01,Europa,False,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,False,Age_13-17,1675.0,0,3916,2,0,D,128.0,S,Ciplanke,4.0
3916_02,Europa,True,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,3916,2,0,D,128.0,S,Ciplanke,4.0
3917_01,Europa,False,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,False,Age_26-30,3003.0,0,3917,1,1,B,124.0,P,Esseal,2.0
3919_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,,65.0,480.0,False,Age_18-25,545.0,0,3919,1,1,F,806.0,P,Blace,8.0
3921_01,Earth,False,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,True,Age_26-30,788.0,0,3921,1,1,E,262.0,S,Kramosley,10.0
3922_01,Earth,True,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3922,1,1,G,641.0,P,Bardsey,7.0
3923_01,Earth,False,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,False,Age_18-25,730.0,0,3923,3,0,F,808.0,P,Cofferson,12.0
3923_02,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3923,3,0,G,642.0,P,Cofferson,12.0
3923_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3923,3,0,G,642.0,P,Cofferson,12.0
3924_01,Earth,False,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,True,Age_18-25,694.0,0,3924,1,1,E,263.0,S,Reenon,7.0
3926_01,Earth,False,TRAPPIST-1e,18.0,False,716.0,,0.0,0.0,0.0,False,Age_18-25,716.0,0,3926,1,1,F,810.0,P,Fowlesterez,18.0
3927_01,Europa,False,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,False,Age_31-50,12749.0,0,3927,2,0,C,142.0,S,Tionstious,5.0
3927_02,Europa,False,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,True,Age_31-50,3710.0,0,3927,2,0,C,142.0,S,Tionstious,5.0
3928_01,Europa,False,,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,False,Age_26-30,3701.0,0,3928,2,0,E,264.0,S,Witeronfus,6.0
3928_02,Europa,True,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3928,2,0,E,264.0,S,Witeronfus,6.0
3930_01,Earth,False,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,False,Age_26-30,1820.0,0,3930,1,1,F,740.0,S,Mcguirez,7.0
3931_01,Earth,False,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,False,Age_31-50,701.0,0,3931,1,1,F,811.0,P,Sandry,4.0
3932_01,Mars,False,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,True,Age_18-25,2998.0,0,3932,2,0,E,265.0,S,Vlate,4.0
3932_02,Mars,False,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,True,Age_31-50,836.0,0,3932,2,0,D,129.0,S,Vlate,4.0
3933_01,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3933,1,1,G,642.0,S,Coleyanglas,5.0
3935_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,3935,1,1,G,643.0,S,Mccarveymon,14.0
3936_01,Earth,False,TRAPPIST-1e,24.0,False,3537.0,0.0,0.0,0.0,0.0,False,Age_18-25,3537.0,0,3936,1,1,G,644.0,S,Sancasey,15.0
3937_01,Earth,False,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,True,Age_18-25,645.0,0,3937,1,1,F,742.0,S,Rossey,6.0
3938_01,Mars,True,,56.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_51+,0.0,1,3938,3,0,F,743.0,S,,
3938_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3938,3,0,F,743.0,S,Flité,7.0
3938_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3938,3,0,F,743.0,S,Flité,7.0
3939_01,Earth,False,TRAPPIST-1e,37.0,False,772.0,0.0,840.0,1.0,5.0,False,Age_31-50,1618.0,0,3939,1,1,E,237.0,P,Alberts,7.0
3940_01,Mars,False,TRAPPIST-1e,60.0,True,2739.0,0.0,0.0,0.0,0.0,False,Age_51+,2739.0,0,3940,1,1,D,132.0,P,Apie,11.0
3941_01,Earth,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_51+,0.0,1,3941,1,1,G,643.0,P,Mejiaddox,9.0
3942_01,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,3942,1,1,G,645.0,S,Grahangory,5.0
3944_01,Mars,False,TRAPPIST-1e,28.0,False,629.0,0.0,659.0,607.0,0.0,False,Age_26-30,1895.0,0,3944,1,1,F,745.0,S,Stike,6.0
3945_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_26-30,0.0,1,3945,1,1,G,644.0,P,Lambles,8.0
3946_01,Mars,False,TRAPPIST-1e,37.0,False,14.0,0.0,91.0,1203.0,0.0,False,Age_31-50,1308.0,0,3946,1,1,F,812.0,P,Parta,5.0
3948_01,Earth,False,TRAPPIST-1e,18.0,False,325.0,0.0,477.0,50.0,5.0,False,Age_18-25,857.0,0,3948,1,1,F,814.0,P,Castron,7.0
3949_01,Earth,False,TRAPPIST-1e,14.0,False,781.0,0.0,1.0,4.0,1.0,False,Age_13-17,787.0,0,3949,1,1,E,238.0,P,Burraymons,6.0
3950_01,Europa,False,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,True,Age_26-30,14864.0,0,3950,1,1,C,143.0,S,Steary,3.0
3952_01,Earth,False,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,544.0,12.0,False,Age_51+,556.0,0,3952,1,1,F,746.0,S,Rodricker,6.0
3954_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,3954,1,1,G,647.0,S,Blacks,14.0
3955_01,Earth,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3955,1,1,G,648.0,S,Gamberson,7.0
3958_01,Mars,False,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,False,Age_31-50,1192.0,0,3958,1,1,F,747.0,S,Sau,4.0
3959_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,False,Age_18-25,5525.0,0,3959,3,0,G,646.0,P,Sullones,10.0
3959_02,Earth,False,TRAPPIST-1e,28.0,False,653.0,0.0,0.0,0.0,20.0,False,Age_26-30,673.0,0,3959,3,0,F,817.0,P,Sullones,10.0
3959_03,Earth,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3959,3,0,G,646.0,P,Sullones,10.0
3960_01,Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,880.0,False,Age_31-50,880.0,0,3960,1,1,F,748.0,S,Herreras,10.0
3961_01,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,3961,1,1,F,749.0,S,Peake,6.0
3962_01,Earth,,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,3962,2,0,G,647.0,P,Guerson,14.0
3962_02,Earth,False,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,False,Age_51+,1649.0,0,3962,2,0,E,239.0,P,Guerson,14.0
3963_01,Earth,,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3963,1,1,G,648.0,P,Bradlerson,10.0
3964_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3964,1,1,G,650.0,S,Chanan,11.0
3966_01,Earth,False,TRAPPIST-1e,49.0,False,324.0,275.0,0.0,0.0,0.0,False,Age_31-50,599.0,0,3966,3,0,F,818.0,P,Kerristicey,8.0
3966_02,Earth,False,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,,True,Age_26-30,1020.0,0,3966,3,0,G,649.0,P,Kerristicey,8.0
3966_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3966,3,0,G,649.0,P,Kerristicey,8.0
3967_01,Mars,False,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,,False,Age_18-25,941.0,0,3967,1,1,F,819.0,P,Seen,7.0
3968_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_13-17,0.0,1,3968,1,1,G,650.0,P,Briggins,10.0
3970_01,Mars,False,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,True,Age_18-25,1119.0,0,3970,1,1,F,751.0,S,Blake,3.0
3971_01,Earth,False,TRAPPIST-1e,44.0,False,39.0,821.0,0.0,7.0,41.0,False,Age_31-50,908.0,0,3971,1,1,G,651.0,P,Brighttt,8.0
3973_01,Europa,True,,29.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,3973,1,1,E,240.0,P,Reedectied,2.0
3974_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,5.0,756.0,0.0,True,Age_18-25,761.0,0,3974,2,0,F,752.0,S,Davens,10.0
3974_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3974,2,0,G,652.0,S,Davens,10.0
3976_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,7164.0,0.0,58.0,1.0,True,Age_26-30,7223.0,0,3976,1,1,,,,Patoetic,4.0
3977_01,Earth,False,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,True,Age_18-25,721.0,0,3977,1,1,E,241.0,P,Quinnedy,5.0
3980_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_18-25,0.0,1,3980,1,1,G,653.0,P,Garrincent,6.0
3981_01,Earth,False,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,False,Age_31-50,703.0,0,3981,1,1,,,,Carvis,8.0
3984_01,Earth,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,True,,0.0,1,3984,1,1,G,654.0,S,Wilsoney,12.0
3985_01,Earth,False,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,False,Age_31-50,848.0,0,3985,1,1,G,654.0,P,Hahnstoneal,9.0
3986_01,Mars,False,TRAPPIST-1e,54.0,False,1217.0,0.0,1.0,4.0,0.0,False,Age_51+,1222.0,0,3986,2,0,F,755.0,S,Pine,9.0
3986_02,Mars,False,TRAPPIST-1e,43.0,False,1448.0,0.0,150.0,0.0,0.0,False,Age_31-50,1598.0,0,3986,2,0,F,755.0,S,Pine,9.0
3987_01,Earth,False,TRAPPIST-1e,17.0,False,103.0,2183.0,0.0,16.0,0.0,True,Age_13-17,2302.0,0,3987,1,1,F,822.0,P,Briggston,16.0
3988_01,Mars,False,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,False,Age_26-30,1719.0,0,3988,1,1,D,134.0,P,Soun,6.0
3991_01,Earth,False,TRAPPIST-1e,44.0,False,1258.0,3.0,0.0,1.0,0.0,False,Age_31-50,1262.0,0,3991,1,1,F,823.0,P,Joycerton,10.0
3992_01,Earth,False,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,False,Age_51+,1108.0,0,3992,1,1,F,756.0,S,Barrelliver,5.0
3994_01,Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,3994,1,1,B,152.0,S,Unretereng,1.0
3995_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3995,6,0,G,655.0,P,Casonston,18.0
3995_02,Earth,False,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,False,Age_31-50,732.0,0,3995,6,0,F,825.0,P,Casonston,18.0
3995_03,Earth,False,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,False,Age_26-30,810.0,0,3995,6,0,G,655.0,P,Casonston,18.0
3995_04,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3995,6,0,G,655.0,P,Casonston,18.0
3995_05,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,3995,6,0,G,655.0,P,Casonston,18.0
3995_06,Earth,False,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,3995,6,0,G,655.0,P,Casonston,18.0
3996_01,Earth,False,PSO J318.5-22,24.0,False,16.0,0.0,1136.0,0.0,40.0,True,Age_18-25,1192.0,0,3996,1,1,F,826.0,P,Meyersones,9.0
3997_01,Earth,False,55 Cancri e,25.0,False,0.0,83.0,0.0,439.0,0.0,False,Age_18-25,522.0,0,3997,1,1,G,657.0,S,Yanton,8.0
3998_01,Europa,False,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,True,Age_26-30,6515.0,0,3998,1,1,C,129.0,P,Iniouser,4.0
3999_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,1017.0,0.0,0.0,0.0,False,Age_18-25,1017.0,0,3999,1,1,G,656.0,P,Hayerson,7.0
4000_01,Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,4000,3,0,G,658.0,S,Burraymons,6.0
4000_02,Earth,False,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,False,Age_18-25,803.0,0,4000,3,0,F,757.0,S,Burraymons,6.0
4000_03,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4000,3,0,G,658.0,S,Burraymons,6.0
4001_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,0.0,970.0,0.0,0.0,True,Age_51+,970.0,0,4001,7,0,F,758.0,S,Lowelliott,12.0
4001_02,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4001,7,0,G,659.0,S,Lowelliott,12.0
4001_03,Earth,True,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4001,7,0,G,659.0,S,Lowelliott,12.0
4001_04,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4001,7,0,G,659.0,S,Lowelliott,12.0
4001_05,Earth,False,,34.0,False,0.0,847.0,14.0,0.0,0.0,True,Age_31-50,861.0,0,4001,7,0,F,758.0,S,Lowelliott,12.0
4001_06,Earth,False,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4001,7,0,G,659.0,S,Warrishales,10.0
4001_07,Earth,False,TRAPPIST-1e,3.0,,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4001,7,0,G,659.0,S,Lowelliott,12.0
4002_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,4002,1,1,E,242.0,P,Must,6.0
4003_01,Earth,False,TRAPPIST-1e,22.0,False,1417.0,0.0,0.0,0.0,0.0,True,Age_18-25,1417.0,0,4003,1,1,F,827.0,P,,
4005_01,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4005,8,0,G,657.0,P,Castannison,14.0
4005_02,Earth,False,TRAPPIST-1e,17.0,False,3.0,83.0,927.0,0.0,1.0,True,Age_13-17,1014.0,0,4005,8,0,G,657.0,P,Castannison,14.0
4005_03,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4005,8,0,G,657.0,P,Castannison,14.0
4005_04,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4005,8,0,,,,Spentley,6.0
4005_05,Earth,True,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,4005,8,0,G,657.0,P,River,15.0
4005_06,Earth,False,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,True,Age_13-17,2284.0,0,4005,8,0,F,829.0,P,River,15.0
4005_07,Earth,True,TRAPPIST-1e,41.0,False,,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,4005,8,0,G,657.0,P,Castannison,14.0
4005_08,Earth,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4005,8,0,G,657.0,P,,
4006_01,Earth,True,55 Cancri e,14.0,,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,4006,5,0,G,660.0,S,Wolfaddox,11.0
4006_02,Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4006,5,0,G,660.0,S,Wolfaddox,11.0
4006_03,Earth,False,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,True,Age_51+,684.0,0,4006,5,0,F,759.0,S,Wolfaddox,11.0
4006_04,Earth,,TRAPPIST-1e,45.0,False,1796.0,0.0,4.0,0.0,5.0,False,Age_31-50,1805.0,0,4006,5,0,G,660.0,S,Wolfaddox,11.0
4006_05,Earth,False,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,,True,Age_51+,704.0,0,4006,5,0,F,759.0,S,Wolfaddox,11.0
4008_01,Mars,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,4008,1,1,F,760.0,S,Cha,4.0
4009_01,Earth,False,55 Cancri e,51.0,False,8.0,0.0,206.0,1247.0,14.0,True,Age_51+,1475.0,0,4009,1,1,,,,Belley,19.0
4010_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_31-50,0.0,1,4010,1,1,G,658.0,P,Sweeton,4.0
4013_01,Mars,False,TRAPPIST-1e,14.0,False,460.0,0.0,0.0,315.0,172.0,False,Age_13-17,947.0,0,4013,1,1,E,243.0,P,Emead,9.0
4014_01,Europa,False,TRAPPIST-1e,42.0,False,0.0,456.0,1.0,1193.0,3039.0,False,Age_31-50,4689.0,0,4014,2,0,B,125.0,P,Metful,1.0
4014_02,Europa,False,55 Cancri e,28.0,False,0.0,3238.0,0.0,750.0,2368.0,False,Age_26-30,6356.0,0,4014,2,0,B,125.0,P,,
4016_01,Earth,False,55 Cancri e,34.0,False,309.0,542.0,0.0,0.0,55.0,False,Age_31-50,906.0,0,4016,1,1,E,268.0,S,Mclainez,6.0
4017_01,Mars,False,TRAPPIST-1e,21.0,,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,4017,5,0,E,269.0,S,Mele,7.0
4017_02,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,4017,5,0,F,761.0,S,Mele,7.0
4017_03,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,,0.0,1,4017,5,0,F,761.0,S,Mele,7.0
4017_04,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_26-30,0.0,1,4017,5,0,E,269.0,S,Mele,7.0
4017_05,Mars,False,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,False,Age_18-25,1486.0,0,4017,5,0,F,761.0,S,Gene,9.0
4018_01,Earth,False,TRAPPIST-1e,20.0,False,,1.0,0.0,20.0,42.0,False,Age_18-25,63.0,0,4018,1,1,F,762.0,S,Bears,4.0
4019_01,Earth,False,55 Cancri e,59.0,False,258.0,377.0,5.0,0.0,0.0,True,Age_51+,640.0,0,4019,1,1,E,245.0,P,Lerez,10.0
4020_01,Europa,False,55 Cancri e,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,False,Age_31-50,12558.0,0,4020,1,1,B,126.0,P,,
4021_01,Mars,False,TRAPPIST-1e,32.0,False,1843.0,0.0,662.0,0.0,0.0,False,Age_31-50,2505.0,0,4021,1,1,F,832.0,P,Buth,6.0
4022_01,Earth,False,PSO J318.5-22,37.0,False,4.0,0.0,223.0,512.0,1.0,False,Age_31-50,740.0,0,4022,1,1,F,833.0,P,Hubbarrison,9.0
4023_01,Earth,False,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,,False,Age_26-30,1113.0,0,4023,1,1,E,246.0,P,Torrez,14.0
4026_01,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_31-50,0.0,1,4026,1,1,B,154.0,S,Chsere,5.0
4027_01,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,4027,1,1,G,659.0,P,Patthews,9.0
4030_01,,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_0-12,0.0,1,4030,5,0,G,661.0,S,Flowensley,10.0
4030_02,Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4030,5,0,,,,Carpennels,9.0
4030_03,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4030,5,0,G,661.0,S,Carpennels,9.0
4030_04,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_18-25,0.0,1,4030,5,0,G,661.0,S,Carpennels,9.0
4030_05,Earth,False,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,Age_0-12,0.0,1,4030,5,0,G,661.0,S,Carpennels,9.0
4031_01,Europa,True,55 Cancri e,,False,0.0,,0.0,0.0,0.0,True,,0.0,1,4031,2,0,C,131.0,P,Listive,8.0
4031_02,Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_26-30,0.0,1,4031,2,0,C,131.0,P,Listive,8.0
4032_01,Earth,,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True,Age_13-17,0.0,1,4032,1,1,G,661.0,P,Waltonnedy,10.0
4033_01,Europa,False,55 Cancri e,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,True,Age_31-50,11695.0,0,4033,1,1,C,144.0,S,Windend,3.0
